tipo,nome,id_cnpj,id_localidade,id
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,351,351,351
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,352,352,352
OCS,ASSOCIAÇÃO DOS PRODUTORES RURAIS DE CARAUARI-ASPROC,353,353,353
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,354,354,354
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,355,355,355
OCS,OCS-00093/PB - ASSOCIAÇÃO DOS PRODUTORES FAMILIARES AGROECOLOGICOS DE SUMÉ (OCS),356,356,356
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,357,357,357
OCS,OCS PRODUÇÃO SAUDÁVEL,358,358,358
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,359,359,359
OPAC,Associação Ecovida de Certificação Participativa,360,360,360
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,361,361,361
OCS,BOFETE ORGÂNICO,362,362,362
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,363,363,363
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,364,364,364
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,365,365,365
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,366,366,366
OCS,OCS-00143/PB - ASSOCIAÇÃO DOS ASSENTADOS DO ASSENTAMENTO DOS DEZ (OCS),367,367,367
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,368,368,368
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,369,369,369
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,370,370,370
OCS,ASSOCIAÇÃO DOS AGRICULTORES/AS AGROECOLÓGICOS DE BOM JARDIM,371,371,371
OCS,ARPA - ASSOCIAÇÃO REGIONAL DOS PRODUTORES AGROECOLÓGICOS,372,372,372
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,373,373,373
OCS,ORGÂNICA BUQUE DE FLORES,374,374,374
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,375,375,375
OCS,GRUPO NATUREZA VIVA,376,376,376
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,377,377,377
OPAC,ORGÂNICOS SUL DE MINAS,378,378,378
OPAC,ORGÂNICOS SUL DE MINAS,379,379,379
OPAC,Associação Ecovida de Certificação Participativa,380,380,380
OPAC,Associação Ecovida de Certificação Participativa,381,381,381
OPAC,Associação Ecovida de Certificação Participativa,382,382,382
OPAC,Associação Ecovida de Certificação Participativa,383,383,383
OCS,COOPERÁGUA - OCS VÓ ROSA,384,384,384
OPAC,Associação Ecovida de Certificação Participativa,385,385,385
OPAC,Associação Ecovida de Certificação Participativa,386,386,386
OPAC,Associação Ecovida de Certificação Participativa,387,387,387
OPAC,Associação Ecovida de Certificação Participativa,388,388,388
OCS,ASSOCIAÇÃO DOS PEQ. E MED. EMPREENDEDORES RURAIS DE PROD. ORGÂNICA E COMERC. DO MUNICIPIO MALHADOR,389,389,389
OPAC,ASSOCIAÇÃO BRASILEIRA DE AGRICULTURA BIODINÂMICA,390,390,390
OCS,ASSOCIAÇÃO DOS PEQUENOS PRODUTORES DE ITATI - APPI,391,391,391
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,392,392,392
OPAC,Associação Ecovida de Certificação Participativa,393,393,393
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,394,394,394
OCS,COOPERAGREPA GUARANTÃ DO NORTE,395,395,395
OPAC,Associação Ecovida de Certificação Participativa,396,396,396
OPAC,ASSOCIAÇÃO DE AGRICULTURA NATURAL DE CAMPINAS E REGIÃO - ANC,397,397,397
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,398,398,398
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,399,399,399
OPAC,Associação Ecovida de Certificação Participativa,400,400,400
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,401,401,401
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,402,402,402
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,403,403,403
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,404,404,404
OCS,FEIRA AGROECOLOGICA DE SERRA TALHADA - FAST,405,405,405
OPAC,Associação Ecovida de Certificação Participativa,406,406,406
OPAC,ASSOCIAÇÃO DE AGRICULTURA NATURAL DE CAMPINAS E REGIÃO - ANC,407,407,407
OPAC,Associação Ecovida de Certificação Participativa,408,408,408
OCS,Associação de Agricultores de Produtos Orgânicos- APO,409,409,409
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,410,410,410
OPAC,Associação Ecovida de Certificação Participativa,411,411,411
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,412,412,412
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,413,413,413
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,414,414,414
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,415,415,415
OPAC,CENTRO DE DESENVOLVIMENTO AGROECOLOGICO DO CERRADO-CEDAC,416,416,416
OPAC,Associação Ecovida de Certificação Participativa,417,417,417
Certificadora,Kiwa BCS Brasil,418,418,418
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,419,419,419
OPAC,REDE APOMS,420,420,420
OPAC,Associação Ecovida de Certificação Participativa,421,421,421
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,422,422,422
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,423,423,423
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,424,424,424
OPAC,ASSOCIACAO POVOS DA MATA ATLANTICA DO SUL DA BAHIA DE CERTIFICAÇÃO PARTICIPATIVA,425,425,425
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,426,426,426
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,427,427,427
OCS,ASSOCIAÇÃO DOS PRODUTORES ORGÂNICOS DE MESSIAS TARGINO-APOMT,428,428,428
OCS,TAPUIO ECOLOGICO,429,429,429
OPAC,Associação Ecovida de Certificação Participativa,430,430,430
OCS,COOPERATIVA DOS APICULTORES E AGRICULTORES FAMILIARES DO NORTE DE MINAS-COOPEMAPI,431,431,431
OPAC,OPAC CERRADO,432,432,432
OPAC,Associação Ecovida de Certificação Participativa,433,433,433
OPAC,Associação Ecovida de Certificação Participativa,434,434,434
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,435,435,435
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,436,436,436
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,437,437,437
OCS,COCEARGS VIAMÃO ,438,438,438
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,439,439,439
OCS,OCS-00094/PB - ASSOCIAÇÃO DOS AGRICULTORES E AGRICULTORAS AGROECOLÓGICOS DO COMPARTIMENTO DA BORBOREMA (OCS),440,440,440
OPAC,ORGÂNICOS SUL DE MINAS,441,441,441
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,442,442,442
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,443,443,443
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,444,444,444
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,445,445,445
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,446,446,446
OPAC,Associação Ecovida de Certificação Participativa,447,447,447
Certificadora,Kiwa BCS Brasil,448,448,448
OPAC,Associação Ecovida de Certificação Participativa,449,449,449
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,450,450,450
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,451,451,451
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,452,452,452
OPAC,Associação Ecovida de Certificação Participativa,453,453,453
OPAC,Associação Ecovida de Certificação Participativa,454,454,454
OPAC,Associação Ecovida de Certificação Participativa,455,455,455
OPAC,Associação Ecovida de Certificação Participativa,456,456,456
OPAC,Associação Ecovida de Certificação Participativa,457,457,457
OPAC,Associação Ecovida de Certificação Participativa,458,458,458
OPAC,Associação Ecovida de Certificação Participativa,459,459,459
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,460,460,460
OCS,CONSELHO DE SEGURANÇA DA AGRICULTURA ORGÂNICA - CONSEA ORGANICO,461,461,461
OCS,BROTAS ORGÂNICO,462,462,462
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,463,463,463
OCS,ASSOCIAÇÃO DOS MORADORES E PLANTADORES DE F. E HF. DA FAZ. BARROCA DE CIMA E ADJACÊNCIAS,464,464,464
OPAC,Associação Ecovida de Certificação Participativa,465,465,465
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,466,466,466
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,467,467,467
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,468,468,468
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,469,469,469
OCS,OCS DOS PRODUTORES ORGÂNICOS DE BOQUIM,470,470,470
OCS,ASSOCIAÇÃO DAS TRABALHADORAS RURAIS ESPERANÇOSAS DE RONDÔNIA,471,471,471
OCS,ASSOCIAÇÃO DOS AGRICULTORES FAMILIARES DO MUNICÍPIO DE CAJATI - AAGFAM,472,472,472
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,473,473,473
OCS,AGROFLORESCER ORGÂNICO,474,474,474
OCS,ASSOCIAÇÃO DA COMUNIDADE AGRÁRIA DE SÃO CARLOS E REGIÃO,475,475,475
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,476,476,476
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,477,477,477
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,478,478,478
OCS,DESAFIANDO O FUTURO,479,479,479
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,480,480,480
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,481,481,481
OPAC,Associação Ecovida de Certificação Participativa,482,482,482
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,483,483,483
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,484,484,484
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,485,485,485
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,486,486,486
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,487,487,487
OPAC,Associação Ecovida de Certificação Participativa,488,488,488
OCS,PEDRA DO INDIO,489,489,489
OCS,ASSOCIAÇÃO DE DESENVOLVIMENTO RURAL SUSTENTÁVEL DA SERRA DA BAIXA VERDE,490,490,490
OCS,ASSOCIAÇÃO DE CONTROLE SOCIAL DOS PRODUTORES ORGÂNICOS DE CAICÓ - CAICÓ ORGÂNICO,491,491,491
OPAC,ORGÂNICOS SUL DE MINAS,492,492,492
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,493,493,493
OCS,OCS DOS PRODUTORES ORGANICOS DO TERRITORIO SUL SERGIPANO,494,494,494
OCS,OCS CAF - COOPERATIVA DOS AGRICULTORES FAMILIARES DE COLATINA,495,495,495
OCS,Cooperativa Mista Triufense dos Agricultores e Agricultoras Familiares LTDA - COAFTRIL,496,496,496
OCS,Cooperativa Mista Triufense dos Agricultores e Agricultoras Familiares LTDA - COAFTRIL,497,497,497
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,498,498,498
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,499,499,499
OPAC,Associação Ecovida de Certificação Participativa,500,500,500
OPAC,Associação Ecovida de Certificação Participativa,501,501,501
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,502,502,502
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,503,503,503
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,504,504,504
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,505,505,505
OCS,OCS DOS PROD. ORG. DE CEL JOAO PESSOA OPOCEL,506,506,506
OCS,ÁGUA VIVA,507,507,507
OPAC,Associação Ecovida de Certificação Participativa,508,508,508
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,509,509,509
OCS,ORGÂNICOS BELA VISTA,510,510,510
OPAC,Associação Ecovida de Certificação Participativa,511,511,511
OPAC,ASSOCIAÇÃO DE AGRICULTURA NATURAL DE CAMPINAS E REGIÃO - ANC,512,512,512
OCS,ASSOCIAÇÃO AGROECOLÓGICA SERTÃO DO PAJEÚ,513,513,513
OCS,GRUPO DE HORTICULTORES DA HORTA COMUNITÁRIA DO CONJUNTO NOVA VIDA,514,514,514
OPAC,Associação Ecovida de Certificação Participativa,515,515,515
OPAC,ASSOCIACAO POVOS DA MATA ATLANTICA DO SUL DA BAHIA DE CERTIFICAÇÃO PARTICIPATIVA,516,516,516
OCS,GRUPO ECOLÓGICO TERRA VIVA CARLOS LAMARCA,517,517,517
OPAC,Associação Ecovida de Certificação Participativa,518,518,518
OCS,OCS-00091/PB - ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DE RIACHO DOALGODÃO E SANTA RITA (OCS),519,519,519
OCS,OCS FRUTOS DA COMUNA DA TERRA,520,520,520
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,521,521,521
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,522,522,522
OCS,OCS DO ASSENTAMENTO NOVA CANADÁ,523,523,523
OCS,OCS DOS PRODUTORES ORGÂNICOS DE NOSSA SENHORA DA GLÓRIA,524,524,524
OPAC,ASSOCIAÇÃO PARTICIPATIVA DE CERTIFICAÇÃO MANIVA - OPAC MANIVA,525,525,525
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,526,526,526
OCS,Organização  de Controle Social-VIDA AGROECOLÓGICA,527,527,527
OCS,Organização  de Controle Social-VIDA AGROECOLÓGICA,528,528,528
OPAC,Associação Ecovida de Certificação Participativa,529,529,529
OCS,ASSOCIAÇÃO DOS PRODUTORES ORGÂNICOS TERRA FÉRTIL EM BREJO DA MADRE DE DEUS,530,530,530
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,531,531,531
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,532,532,532
OCS,ASSOCIAÇÃO COMUNITÁRIA DO ASSENTAMENTO DOM HELDER CAMARA-ACDH,533,533,533
CERTIFICADORA,AGRICONTROL S/A,534,534,534
OCS,ASSOCIAÇÃO DOS AGRICULTORES DA COMUNIDADE SÃO FRANCISCO DE ASSIS,535,535,535
OPAC,Associação Ecovida de Certificação Participativa,536,536,536
OPAC,Associação Ecovida de Certificação Participativa,537,537,537
OPAC,Associação Ecovida de Certificação Participativa,538,538,538
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,539,539,539
OCS,ORGÂNICOS ESTRELA,540,540,540
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,541,541,541
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,542,542,542
OPAC,Associação Ecovida de Certificação Participativa,543,543,543
OPAC,Associação Ecovida de Certificação Participativa,544,544,544
OPAC,Associação Ecovida de Certificação Participativa,545,545,545
OCS,TAPUIO ECOLOGICO,546,546,546
OCS,VERO SAPORE,547,547,547
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,548,548,548
OCS,COOPERATIVA DE AGROINDÚSTRIA E COMÉRCIO TERRA LIVRE,549,549,549
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,550,550,550
OCS,Cooperativa Mista Triufense dos Agricultores e Agricultoras Familiares LTDA - COAFTRIL,551,551,551
OCS,Cooperativa Mista Triufense dos Agricultores e Agricultoras Familiares LTDA - COAFTRIL,552,552,552
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,553,553,553
OCS,ÁGUA VIVA,554,554,554
OPAC,ASSOCIAÇÃO DE AGRICULTURA NATURAL DE CAMPINAS E REGIÃO - ANC,555,555,555
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,556,556,556
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,557,557,557
OPAC,Associação Ecovida de Certificação Participativa,558,558,558
OCS,AMIGOS ORGÂNICOS,559,559,559
OCS,PROLAZUL - PRODUTORES ORGANICOS DE LAGOA AZUL,560,560,560
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,561,561,561
OPAC,Associação Ecovida de Certificação Participativa,562,562,562
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,563,563,563
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,564,564,564
OPAC,ASSOCIAÇÃO DE AGRICULTURA NATURAL DE CAMPINAS E REGIÃO - ANC,565,565,565
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,566,566,566
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,567,567,567
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,568,568,568
OPAC,Associação Ecovida de Certificação Participativa,569,569,569
OPAC,Associação Ecovida de Certificação Participativa,570,570,570
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,571,571,571
OCS,ASSOCIAÇÃO SAÚDE E ALEGRIA DE PRODUTORES ORGÂNICOS - ASAPO,572,572,572
OCS,OCS-PRODUTORES ORGÂNICOS DO AGRESTE CENTRAL,573,573,573
OCS,ASSOCIAÇÃO DE AGRICULTORES AGROECOLÓGICOS DE DOMIGOS MARTINS,574,574,574
OCS,ASSOCIAÇÃO DOS AGRICULTORES/AS AGROECOLÓGICOS DE BOM JARDIM,575,575,575
OCS,COOPERATIVA DA AGRICULTURA FAMILIAR E AGROECOLÓGICA - COOPERACRA,576,576,576
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,577,577,577
OPAC,Associação Ecovida de Certificação Participativa,578,578,578
OCS,ASSOCIAÇÃO DOS MORADORES E PLANTADORES DE F. E HF. DA FAZ. BARROCA DE CIMA E ADJACÊNCIAS,579,579,579
OCS,COOPERATIVA SUL ECOLÓGICA DE AGRICULTORES FAMILIARES LTDA.,580,580,580
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,581,581,581
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,582,582,582
OPAC,Associação Ecovida de Certificação Participativa,583,583,583
OPAC,OPAC CERRADO,584,584,584
OCS,ASSOCIAÇÃO COMUNITÁRIA DE PRODUTORES RURAIS DE PALMEIDAS,585,585,585
OPAC,Associação Ecovida de Certificação Participativa,586,586,586
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,587,587,587
OPAC,Associação Ecovida de Certificação Participativa,588,588,588
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,589,589,589
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,590,590,590
OCS,PAIS NESTOR GOMES,591,591,591
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,592,592,592
CERTIFICADORA,INSTITUTO CHÃO VIVO DE AVALIAÇÃO DA CONFORMIDADE,593,593,593
OCS,COOPERATIVA DAS ASSOCIAÇÕES DOS AGRICULTORES E PECUARISTA FAMILIARES DE MIRANDIBA - COOAFAM,594,594,594
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,595,595,595
Certificadora,Kiwa BCS Brasil,596,596,596
OCS,"GRUPO AREIA BRANCA, QUILOMBO AGROFLORESTAL",597,597,597
OPAC,Associação Ecovida de Certificação Participativa,598,598,598
OPAC,Associação Ecovida de Certificação Participativa,599,599,599
OPAC,Associação Ecovida de Certificação Participativa,600,600,600
OPAC,Associação Ecovida de Certificação Participativa,601,601,601
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,602,602,602
OPAC,Associação Ecovida de Certificação Participativa,603,603,603
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,604,604,604
OCS,COOPERATIVA DOS APICULTORES E AGRICULTORES FAMILIARES DO NORTE DE MINAS-COOPEMAPI,605,605,605
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,606,606,606
OPAC,Associação Ecovida de Certificação Participativa,607,607,607
OCS,ORGÂNICOS DA MATA,608,608,608
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,609,609,609
CERTIFICADORA,Instituto Nacional de Tecnologia- INT,610,610,610
CERTIFICADORA,AGRICONTROL S/A,611,611,611
Certificadora,Kiwa BCS Brasil,612,612,612
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,613,613,613
OCS,ASSOCIAÇÃO DOS PEQUENOS PRODUTORES DE ITATI - APPI,614,614,614
OCS,COOPERATIVA DE PRODUÇÃO E DESENVOLVIMENTO RURAL E URBANO - CONDRUP,615,615,615
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,616,616,616
OPAC,Associação Ecovida de Certificação Participativa,617,617,617
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,618,618,618
OCS,BOFETE ORGÂNICO,619,619,619
OCS,COOPERATIVA DAS ASSOCIAÇÕES DOS AGRICULTORES E PECUARISTA FAMILIARES DE MIRANDIBA - COOAFAM,620,620,620
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,621,621,621
OCS,"GRUPO AREIA BRANCA, QUILOMBO AGROFLORESTAL",622,622,622
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,623,623,623
OCS,ASSOCIAÇÃO DE PRODUTORES E PRODUTORAS ORGÂNICAS DE CEARÁ MIRIM,624,624,624
OCS,ASSOCIAÇÃO DOS AGRICULTORES FAMILIARES DO ALTO URUPADI-AFFAU,625,625,625
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,626,626,626
OPAC,ASSOCIAÇÃO DE AGRICULTURA NATURAL DE CAMPINAS E REGIÃO - ANC,627,627,627
OPAC,Associação Ecovida de Certificação Participativa,628,628,628
OPAC,Associação Ecovida de Certificação Participativa,629,629,629
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,630,630,630
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,631,631,631
OCS,ASSOCIAÇÃO DAS FAMILIAS AGROECOLOGIAS DE SÃO SEVERINO E SEUS ARREDORES,632,632,632
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,633,633,633
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,634,634,634
OCS,PEDRA DO INDIO,635,635,635
OPAC,Associação Ecovida de Certificação Participativa,636,636,636
OCS,ASSOCIAÇÃO DOS PRODUTORES ORGÂNICOS DE LAGARTO,637,637,637
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,638,638,638
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,639,639,639
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,640,640,640
OCS,ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DO SITIO ÁGUA BRANCA,641,641,641
OCS,TAPUIO ECOLOGICO,642,642,642
OPAC,COCEARGS - COOPERATIVA CENTRAL DOS ASSENTAMENTOS DO RIO GRANDE DO SUL LTDA.,643,643,643
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,644,644,644
OPAC,ASSOCIAÇÃO DE AGRICULTORES BIOLÓGICOS DO ESTADO DO RIO DE JANEIRO,645,645,645
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,646,646,646
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,647,647,647
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,648,648,648
OCS,PRODUTORES ORGÂNICOS DE ITARARÉ E REGIÃO (PROITA),649,649,649
OPAC,Associação Ecovida de Certificação Participativa,650,650,650
OPAC,Associação Ecovida de Certificação Participativa,651,651,651
CERTIFICADORA,INSTITUTO DE TECNOLOGIA DO PARANÁ - TECPAR,652,652,652
OCS,AMIGOS ORGÂNICOS,653,653,653
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,654,654,654
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,655,655,655
CERTIFICADORA,IMO CONTROL DO BRASIL LTDA,656,656,656
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,657,657,657
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,658,658,658
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,659,659,659
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,660,660,660
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,661,661,661
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,662,662,662
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,663,663,663
CERTIFICADORA,AGRICONTROL S/A,664,664,664
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,665,665,665
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,666,666,666
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,667,667,667
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,668,668,668
CERTIFICADORA,ECOCERT BRASIL CERTIFICADORA,669,669,669
OPAC,ORGÂNICOS SUL DE MINAS,670,670,670
OPAC,Associação Ecovida de Certificação Participativa,671,671,671
CERTIFICADORA,IBD CERTIFICAÇÕES LTDA,672,672,672
